,housing_median_age,median_income,median_house_value,log_total_rooms,rooms_per_household,room_per_bedroom,region_0,region_1,region_2,region_3,region_4,region_5,region_6,region_7,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,age_mid_old,age_new,age_very_old
19464,16.0,3.4667,160900.0,7.935229539816907,5.855345911949685,5.867647058823529,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19465,15.0,3.072,114300.0,8.310414994188292,5.977941176470588,4.833531510107015,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19466,16.0,3.1625,130300.0,7.762170607138205,5.99234693877551,5.266816143497758,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19467,9.0,4.7159,163700.0,7.016609683894219,6.402298850574713,6.476744186046512,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19468,27.0,3.1848,112800.0,8.295798110636145,5.579387186629527,5.257217847769029,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19469,28.0,2.2336,112700.0,8.0925452638913,5.298217179902755,5.052550231839258,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19470,16.0,2.1518,107400.0,6.343880434126331,4.896551724137931,4.580645161290323,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19471,13.0,3.65,155500.0,7.108244139731541,4.44,4.696153846153846,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19472,16.0,3.3368,121200.0,7.821643126239982,4.946428571428571,4.65981308411215,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19473,18.0,2.166,118600.0,8.342363500380579,4.802059496567506,4.171968190854871,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19474,16.0,4.3851,117300.0,7.313220387090301,5.531365313653136,5.996,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19475,17.0,2.9219,114300.0,7.79770203551669,4.457875457875458,4.763209393346379,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19476,18.0,4.2969,163200.0,7.274479558773871,6.554545454545455,6.296943231441048,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19477,31.0,2.4,121500.0,7.407924322559599,5.605442176870748,5.624573378839591,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19478,19.0,3.1286,137500.0,7.5883236773352225,5.23607427055703,5.022900763358779,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19479,15.0,3.8542,145200.0,7.818430272070656,5.725806451612903,5.725806451612903,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19480,24.0,3.5395,127900.0,7.983098940710892,5.140350877192983,4.982993197278912,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19481,21.0,2.0227,179800.0,7.923348211930154,4.791666666666667,4.367088607594937,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19482,33.0,4.5208,114200.0,7.580699752224563,5.502808988764045,5.728070175438597,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19483,40.0,2.6346,100600.0,8.0106915391303,5.06218487394958,4.8896103896103895,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19484,36.0,2.5,103100.0,6.717804695023691,5.506666666666667,4.946107784431137,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19485,10.0,0.9336,127100.0,6.840546529288687,3.6627450980392156,2.147126436781609,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19486,33.0,2.7621,109100.0,7.2682230211595655,4.745033112582782,4.808724832214765,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19487,28.0,1.8315,90500.0,7.478169694159785,4.510204081632653,4.17966903073286,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19488,30.0,1.933,107000.0,7.449498005382849,4.295,4.349367088607595,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19489,39.0,2.5938,135600.0,7.466799475018602,5.788079470198675,5.313069908814589,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19490,46.0,2.9137,106000.0,7.467942332285852,4.915730337078652,5.043227665706052,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19491,44.0,2.1487,86600.0,7.954723334497908,4.944444444444445,4.571428571428571,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19492,52.0,2.5089,119000.0,8.265650165580329,4.989730423620026,4.840597758405978,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19493,27.0,2.5148,110200.0,7.731492029245684,5.073496659242761,4.755741127348643,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19494,37.0,3.0721,108100.0,7.81762544305337,5.579775280898876,5.40958605664488,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19495,36.0,4.5,151400.0,8.210668031162976,6.332185886402754,6.00163132137031,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19496,43.0,3.2632,138100.0,7.7706452341291765,5.613744075829384,5.736077481840193,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19497,43.0,3.9844,152000.0,7.620705086838262,5.961988304093567,6.16012084592145,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19498,47.0,2.1969,149400.0,7.446585099157725,5.767676767676767,5.12874251497006,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19499,32.0,2.6722,111500.0,8.281977058867758,5.339189189189189,4.957340025094103,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19500,24.0,3.1857,98300.0,7.679251425953058,4.90249433106576,4.710239651416122,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19501,31.0,2.1528,75500.0,6.78897174299217,4.457286432160804,4.087557603686636,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19502,36.0,3.1568,109900.0,8.159374736775426,5.109649122807017,5.452418096723869,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19503,28.0,1.6078,125000.0,7.271008538280992,4.2514792899408285,3.5925,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19504,20.0,3.0645,106000.0,7.9976631270201,5.21578947368421,4.79516129032258,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19505,22.0,3.148,102300.0,7.601901959875166,5.170542635658915,5.170542635658915,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19506,5.0,3.0398,120000.0,7.966239776559467,5.054385964912281,4.933219178082192,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19507,33.0,3.3516,150000.0,7.271703706887368,6.913461538461538,6.067510548523207,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19508,37.0,3.4125,125000.0,6.950814768442584,5.2944162436548226,5.321428571428571,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19509,42.0,2.1036,88300.0,7.271008538280992,5.059859154929577,4.680781758957655,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19510,35.0,1.564,81800.0,7.3727463664043285,4.519886363636363,4.3708791208791204,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19511,30.0,2.5363,83900.0,7.451241684987676,4.505235602094241,4.31328320802005,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19512,33.0,1.7104,59000.0,7.293017679772782,4.2091690544412605,3.9702702702702704,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19513,43.0,2.8194,81300.0,7.124478262493424,4.665413533834586,5.170833333333333,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19514,46.0,2.5313,77700.0,7.754481547470383,4.816115702479339,4.588582677165355,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19515,14.0,1.6731,95800.0,8.65486599654131,4.741322314049587,4.461119751166407,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19516,52.0,1.3036,75000.0,5.308267697401205,9.136363636363637,5.742857142857143,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19517,36.0,1.9013,69900.0,7.591861714889934,4.232905982905983,3.9072978303747536,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19518,33.0,1.0217,81300.0,6.542471960506805,3.609375,3.347826086956522,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19519,43.0,1.2902,67500.0,5.7430031878094825,3.3085106382978724,3.2736842105263158,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19520,41.0,2.7538,99600.0,7.365812837209472,4.376731301939058,4.103896103896104,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19521,50.0,1.8162,70000.0,6.52795791762255,3.5025641025641026,3.613756613756614,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19522,17.0,0.6825,187500.0,6.184148890937483,2.372549019607843,2.396039603960396,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19523,52.0,0.4999,82500.0,5.187385805840755,2.870967741935484,3.358490566037736,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19524,19.0,0.9573,162500.0,4.804021044733257,2.951219512195122,2.951219512195122,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19525,52.0,1.1875,90600.0,6.274762021241939,3.3544303797468356,2.994350282485876,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19526,16.0,3.9886,137500.0,8.284251797621916,5.469613259668508,5.5307262569832405,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19527,41.0,2.7917,90700.0,7.291656209174461,4.732258064516129,4.472560975609756,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19528,42.0,2.0833,95500.0,7.7664168980196555,4.914583333333334,4.680555555555555,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19529,40.0,7.3841,172200.0,6.0473721790462776,6.698412698412699,6.698412698412699,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19530,45.0,3.1397,110700.0,7.5569505720129,5.744744744744745,5.71044776119403,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19531,40.0,2.1458,130300.0,7.491087593534876,5.562111801242236,4.988857938718663,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19532,19.0,2.9783,82500.0,8.125039097367745,5.093514328808446,5.047832585949178,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19533,36.0,2.6523,76300.0,7.186144304522325,5.689655172413793,5.176470588235294,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19534,26.0,1.6767,81300.0,7.47477218239787,5.720779220779221,4.215311004784689,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19535,13.0,3.0577,119000.0,8.532278828834277,6.056085918854415,5.189161554192229,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19536,1.0,4.25,189200.0,7.720905251936779,20.125,6.871951219512195,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19537,23.0,1.3696,275000.0,6.226536669287466,3.9147286821705425,4.07258064516129,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19538,14.0,2.6964,107000.0,8.556606193773073,4.718693284936479,4.647006255585344,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19539,34.0,2.4485,95500.0,7.438971592395862,5.214723926380368,5.230769230769231,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19540,32.0,2.7209,88300.0,8.15708378502887,5.090510948905109,4.712162162162162,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19541,43.0,1.425,69400.0,5.501258210544727,4.066666666666666,4.6923076923076925,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19542,39.0,1.7679,450000.0,3.828641396489095,5.0,5.625,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19543,36.0,3.625,67500.0,4.110873864173311,4.285714285714286,5.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19544,39.0,1.6952,65000.0,7.870165946469845,4.076323987538941,3.9711684370257965,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19545,39.0,1.7054,58800.0,7.766840537085513,3.9008264462809916,3.8879736408566723,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19546,31.0,1.75,73800.0,5.375278407684165,3.257575757575758,3.467741935483871,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19547,49.0,1.59,80900.0,7.62657020629066,4.39186295503212,4.102,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19548,41.0,1.9643,74900.0,7.9247959139564355,4.6066666666666665,4.325508607198748,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19549,35.0,1.8167,79500.0,6.343880434126331,3.9172413793103447,3.7866666666666666,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19550,35.0,2.0885,73700.0,7.637716432664798,4.812064965197216,4.348008385744235,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19551,26.0,1.9206,81300.0,8.24800570160062,4.097639484978541,3.998952879581152,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19552,21.0,2.4792,60000.0,5.768320995793772,3.7529411764705882,2.658333333333333,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19553,28.0,1.0801,75000.0,7.050989447068045,3.2296918767507004,2.7452380952380953,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19554,37.0,1.5515,54100.0,7.608374474380783,3.9106796116504854,3.988118811881188,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19555,5.0,3.4703,129300.0,8.204124932574041,5.649149922720247,5.251436781609195,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19556,36.0,2.273,62900.0,7.881559917056899,4.8127272727272725,4.382450331125828,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19557,22.0,2.6899,82100.0,8.392310009269547,5.400244798041616,4.76972972972973,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19558,33.0,2.5993,68000.0,6.917705609835305,4.1016260162601625,4.239495798319328,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19559,36.0,2.1779,58400.0,7.271008538280992,4.490625,3.303448275862069,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19560,39.0,1.2857,60000.0,6.240275845170769,4.031496062992126,3.878787878787879,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19561,2.0,4.6484,145900.0,8.525756422076725,6.406607369758577,6.045563549160671,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19562,11.0,2.3849,122000.0,8.351610750626559,4.983529411764706,4.819112627986348,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19563,29.0,1.8929,63600.0,7.454719949364001,4.474093264248705,3.9339407744874717,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19564,13.0,3.8372,129300.0,8.104703468371108,5.962162162162162,5.487562189054726,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19565,17.0,4.6833,142200.0,8.307705966549513,6.077961019490255,6.198776758409786,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19566,23.0,1.9444,93400.0,8.159946655578548,4.285539215686274,3.94250281848929,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19567,16.0,1.871,103900.0,7.190676034332207,3.536,3.536,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19568,35.0,2.9821,97400.0,7.309212365692763,5.57089552238806,5.370503597122302,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19569,30.0,3.5331,102900.0,8.08886878916199,5.539115646258503,5.674216027874564,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19570,43.0,1.8466,81500.0,7.3537223303996315,4.701807228915663,4.409604519774011,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19571,16.0,2.3152,111300.0,8.285261134068948,5.174934725848564,4.810679611650485,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19572,19.0,2.0493,99500.0,7.346010209913293,4.186486486486486,4.197831978319783,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19573,11.0,3.7041,174800.0,8.513586695822125,7.260932944606414,6.119164619164619,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19574,7.0,2.9451,127800.0,9.046644279305394,5.38984126984127,5.074118350268978,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19575,18.0,1.2273,87500.0,5.817111159963204,5.0,4.407894736842105,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19576,16.0,1.8958,137500.0,5.652489180268651,6.173913043478261,5.568627450980392,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19577,24.0,3.8214,116100.0,7.733245646529795,5.733668341708543,5.3947990543735225,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19578,5.0,3.0809,143600.0,8.804024902413179,6.126954921803128,5.472473294987674,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19579,40.0,3.8984,170500.0,6.918695219020472,6.43312101910828,6.516129032258065,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19580,20.0,2.69,201300.0,8.124446855715847,5.6438127090301,5.357142857142857,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19581,8.0,2.6417,96800.0,8.100161446936607,5.052147239263804,4.938530734632684,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19582,25.0,2.0385,84300.0,8.07558263667172,5.021875,4.712609970674487,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19583,17.0,1.4464,79200.0,5.755742213586912,5.431034482758621,3.539325842696629,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19584,36.0,5.6945,154200.0,5.676753802268282,6.191489361702128,6.0625,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19585,27.0,2.3906,81800.0,7.065613363597717,5.27027027027027,5.154185022026431,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19586,30.0,3.2604,87900.0,6.705639094860003,5.551020408163265,5.132075471698113,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19587,30.0,3.9688,175000.0,6.823286122355687,6.60431654676259,5.961038961038961,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19588,35.0,3.6181,178600.0,7.241366283322318,5.513833992094861,5.284090909090909,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19589,30.0,3.6629,171400.0,7.331714969726466,6.3625,5.96484375,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19590,27.0,3.4934,193800.0,6.709304340258298,5.46,5.2165605095541405,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19591,22.0,3.9821,204300.0,7.273092595999522,5.783132530120482,5.393258426966292,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19592,30.0,4.8958,142500.0,6.1224928095143865,6.594202898550725,6.5,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19593,32.0,2.6619,86200.0,8.429454277108231,5.349299065420561,5.0098468271334795,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19594,25.0,4.5625,133600.0,7.072421900537371,5.5046728971962615,5.718446601941747,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19595,33.0,2.151,195800.0,6.92461239604856,4.861244019138756,4.932038834951456,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19596,12.0,3.7611,123100.0,8.408716715080153,5.390625,5.571428571428571,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19597,26.0,2.6591,180500.0,7.441906728051625,7.22457627118644,6.111111111111111,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19598,26.0,2.0521,65400.0,8.130647968160584,4.893371757925072,4.817021276595745,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19599,17.0,1.55,166100.0,7.502738210754851,5.425149700598802,5.019390581717452,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19600,29.0,3.1125,154800.0,7.07326971745971,4.851851851851852,4.734939759036145,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19601,27.0,2.6406,129700.0,6.8308742346461795,5.505952380952381,5.255681818181818,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19602,36.0,1.7169,121400.0,7.1592919047975645,4.706959706959707,4.7592592592592595,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19603,27.0,2.1875,82800.0,6.8658910748834385,5.4124293785310735,5.206521739130435,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19604,32.0,2.6705,91900.0,7.4489161025442,5.592833876221499,5.283076923076923,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19605,32.0,1.9728,97900.0,6.853299093186078,5.468208092485549,4.777777777777778,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19606,33.0,3.1875,129200.0,6.419994928147142,5.2844827586206895,4.983739837398374,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19607,26.0,4.1346,187500.0,6.148468295917647,5.626506024096385,1.0735632183908046,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19608,5.0,3.2396,125200.0,8.32117830749028,5.762973352033661,5.010975609756097,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19609,38.0,2.8833,115200.0,7.794823152179389,5.120253164556962,5.3933333333333335,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19610,6.0,3.7045,128100.0,7.480428306074208,5.353474320241692,5.337349397590361,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19611,37.0,2.1833,92700.0,7.59890045687141,4.503386004514673,4.453125,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19612,12.0,3.5795,145600.0,7.724888439323074,6.857575757575757,5.519512195121951,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19613,4.0,5.2452,161900.0,7.979338895262328,5.945010183299389,5.8031809145129225,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19614,30.0,2.3173,86500.0,7.65491704784832,6.115942028985507,5.197044334975369,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19615,31.0,2.8558,100000.0,7.1098794630722715,4.9918367346938775,3.706060606060606,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19616,33.0,0.536,112500.0,4.248495242049359,4.928571428571429,2.4642857142857144,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19617,34.0,3.0,162500.0,5.68697535633982,6.25531914893617,6.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19618,37.0,3.1645,170800.0,7.214504414151143,6.345794392523365,5.878787878787879,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19619,33.0,3.4464,162500.0,7.2456550675945355,4.968085106382978,4.68561872909699,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19620,52.0,3.5,73500.0,6.22455842927536,5.195876288659794,5.25,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19621,42.0,2.5,74200.0,6.023447592961033,5.493333333333333,5.493333333333333,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19622,36.0,4.0,75000.0,3.8918202981106265,6.0,4.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19623,40.0,1.7188,112500.0,6.263398262591624,5.458333333333333,4.678571428571429,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19624,41.0,2.3583,95000.0,6.952728644624869,4.543478260869565,4.484978540772532,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19625,17.0,1.6214,71500.0,7.563719668414366,6.0,4.697560975609756,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19626,27.0,3.06,106000.0,7.195937226475569,5.820960698689956,5.7956521739130435,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19627,42.0,2.2566,82100.0,7.974532844130228,5.272232304900181,5.17825311942959,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19628,6.0,3.3824,115500.0,7.885329239273191,6.778061224489796,5.467078189300412,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19629,14.0,3.1523,141800.0,8.200837258379849,5.226685796269727,5.160056657223796,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19630,18.0,1.6445,156900.0,7.948031990637284,3.973314606741573,3.8647540983606556,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19631,18.0,5.3168,175000.0,5.480638923341991,6.638888888888889,6.128205128205129,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19632,45.0,2.5938,275000.0,5.860786223465865,5.555555555555555,5.645161290322581,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19633,30.0,2.2679,250000.0,6.234410725718371,4.426086956521739,4.426086956521739,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19634,42.0,2.5402,157500.0,7.0909098220799835,6.25,5.429864253393665,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19635,29.0,3.4643,125000.0,7.292337176173877,6.354978354978355,5.9918367346938775,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19636,30.0,2.3864,139100.0,7.161622002939187,5.527896995708154,5.434599156118144,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19637,32.0,2.9844,135900.0,7.136483208590247,5.322033898305085,5.9245283018867925,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19638,27.0,2.1875,137500.0,7.2305631534092925,5.267175572519084,3.1724137931034484,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19639,18.0,3.1641,96300.0,7.497207223203318,5.477203647416413,5.37910447761194,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19640,20.0,3.3083,108300.0,7.257002707092073,5.387832699619772,5.387832699619772,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19641,29.0,2.1932,90600.0,7.0587581525186645,5.164444444444444,4.574803149606299,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19642,15.0,1.875,181300.0,6.3473892096560105,5.327102803738318,4.634146341463414,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19643,20.0,6.1324,164800.0,6.56244409369372,8.220930232558139,6.201754385964913,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19644,13.0,3.9286,145800.0,7.979681302387741,5.959183673469388,6.070686070686071,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19645,17.0,4.2188,131300.0,6.593044534142437,6.024793388429752,5.440298507462686,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19646,44.0,3.4167,160700.0,7.079184394609668,5.068376068376068,5.271111111111111,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19647,11.0,2.7857,110300.0,7.734558844354756,4.851380042462845,4.579158316633267,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19648,27.0,2.9135,159400.0,7.020190708311925,5.349282296650718,5.733333333333333,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19649,29.0,3.6597,145600.0,7.57095858316901,5.843373493975903,5.756676557863502,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19650,2.0,2.6103,133600.0,7.534762657037537,7.30859375,4.574572127139365,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19651,7.0,3.1042,122500.0,8.51057131510735,5.493362831858407,5.0416243654822335,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19652,34.0,1.9829,82800.0,8.360071435644025,4.4407484407484406,4.289156626506024,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19653,39.0,1.9429,76400.0,7.951911381854188,3.8534599728629577,3.8744884038199183,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
